item	name	description	type	category	subcategory	label
http://www.wikidata.org/entity/Q59798	Ficus	genus of plants in the family Moraceae	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q7070214	nurse tree	Botanical term for a kind of tree	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q7445652	seed tree	seed trees are trees left after reproduction cutting to provide seeds for natural regeneration in the seed-tree method	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q5678886	banyan	common idea of a fig tree	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q6907628	Moon Tree	tree grown from one of the 500 seeds taken into orbit around the Moon by Stuart Roosa during the Apollo 14 mission in 1971	concept	biology	tree	cultural representative
http://www.wikidata.org/entity/Q7430514	Scarred tree	trees carved by Aboriginal Australians	concept	biology	tree	cultural exclusive
http://www.wikidata.org/entity/Q7573534	spar	tree used in logging	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q5445590	fertilizer tree	nitrogen-fixing trees for soil improvement	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q8066418	Zapis	tree in Serbia sacred for the village within whose bounds it is situated	concept	biology	tree	cultural exclusive
http://www.wikidata.org/entity/Q5421291	exploding tree	natural phenomena	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q5017979	Cajeput tree	group of species of tree	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q45669	Eucalyptus	genus of flowering plants in the myrtle family, Myrtaceae	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q44789	Morus	medium-sized tree	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q42292	Acer	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q37083	Q37083	olive plant, species of plant used as food	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q36050	Salix	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q29033	Cercis	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q3644516	Syzygium guineense	species of plant	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q4879526	bee tree	tree in which a colony of bees reside	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q3060383	Euodia	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q27355	Taxus	genus of plants or tree	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q26782	Picea	genus of evergreen, coniferous tree	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q25662	Juniperus	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q25618	Larix	genus of plants	concept	biology	tree	cultural ag
http://www.wikidata.org/entity/Q2859744	ornamental tree	tree that is grown for decorative purposes in gardens and landscape design projects	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q2697430	Toona	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q2546229	shade tree	tree grown specifically for its shade	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q2700326	Cladrastis	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q2909080	snag	standing, dead or dying tree	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q25356	Populus	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q25350	Abies	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q1975652	Sequoia	genus of plants	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q1754876	espalier	plant that has been managed for the production of fruit by pruning and tying branches to a flat frame or wall	concept	biology	tree	cultural agnostic
http://www.wikidata.org/entity/Q9060504	Insectary plants	Plant that attracts insects	entity	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q157819	Valeriana officinalis	species of flowering plant in the honeysuckle family Caprifoliaceae	entity	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q7979338	weed of cultivation	weed adapted to cultivated land	entity	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q857678	nectar source	a flowering plant that produces nectar as part of its strategy	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q787928	Chusquea culeou	species of plant	concept	biology	plant	cultural exclusive
http://www.wikidata.org/entity/Q871991	cherry blossom	blossom of the cherry tree	concept	biology	plant	cultural representative
http://www.wikidata.org/entity/Q793606	Crataegus azarolus	Mediterranean species of flowering plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q643352	grass	common name for a group of plants. For the taxonomic class see Q43238	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q757163	woody plant	plant that produces wood as its structural tissue	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q766271	sclerophyll	type of vegetation that has hard leaves, short internodes and leaf orientation parallel or oblique to direct sunlight	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q738961	semi-deciduous plant	plant that sheds leaves in cooler months but may retain them in milder/warmer months or that  loses its foliage for only a short period of time before regrowth, or loses its foliage just as new growth emerges	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q516967	Flagellariaceae	family of plants	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q634975	Rosa rugosa	species of plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q587926	energy crop	Crops grown solely for energy production by combustion	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q13377214	forage	plant material (mainly plant leaves and stems) eaten by grazing livestock	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q11212541	chimera	plant with more than one genotype	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q11992872	useful plant	plant that has been or can be co-opted by humans to fulfill a particular need	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q12867502	subshrub	short woody plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q460973	Myrmecophyte	plants that live in association with ants	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q332788	halophyte	salt-tolerant plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q354608	hapaxanth	a botanical life strategy	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q212337	xerophyte	species of plant adapted to survive in environments with little liquid water	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q207123	herb	plant part used for flavoring, food, medicine, or perfume	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q192154	Embryophytes	superdivision of plants	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q190489	evergreen plant	plant that has leaves at all times of the year	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q189774	biennial plant	flowering plant that takes two years to complete its biological lifecycle. In the first year, the plant grows leaves, stems, and roots (vegetative structures), then it enters a period of dormancy over the colder months	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q184844	indicator plant	plant that is indicator species	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q164285	Tamarix gallica	species of plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q171497	common sunflower	species of flowering plant in the family of Asteraceae	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q7845709	trophophyte	plant that adapts to wet and dry seasons	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q7316555	Resurrection plant	list of plants with the same or similar names	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q6100344	Ranunculus bullatus	species of plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q5388210	ericoid	term for plants resembling or related to heather	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q5467207	forb	herbaceous, broad-leaved flowering plant, with non-parallel growth, which is not a graminoid such as grass, sedge or rushes, belonging to the dicotyledonous leaf group	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q7225605	pollenizer	plant that provides pollen	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q5562333	Gilliflower	English flower	concept	biology	plant	cultural exclusive
http://www.wikidata.org/entity/Q157957	perennial plant	plant that lives for more than two years	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q159012	Calystegia soldanella	species of plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q160121	Camellia japonica	species of plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q157658	Oenothera	genus of plants	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q157069	Campanula	genus of plants	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q156888	Brassicaceae	family of plants	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q155931	Amaranthaceae	family of plants	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q146281	Pyrus communis	species of plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q127498	parasitic plant	type of plant that derives some or all of its nutritional requirements from another living plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q28692	Pimpinella anisum	species of plant	concept	biology	plant	cultural agnostic
http://www.wikidata.org/entity/Q101879	weed	plant considered undesirable in a particular situation	concept	biology	plant	cultural agnostic
